date,pm25,no2,co,aqi
2024-04-27,47.594199172925975,35.377418778597445,1.1852257226661898,46.26258244670412
2024-04-28,59.0349739120175,22.8517126684737,0.9929580391090431,46.30258114764129
2024-04-29,56.95984822303691,23.126501459322228,0.9829784174906226,45.24765872422135
2024-04-30,57.03075451585506,22.607151230010352,1.0815688153358909,46.11321078028955
2024-05-01,48.40019464677498,22.72848097614378,1.173806373357845,42.75670534980907
2024-05-02,59.8288041009279,22.253013369218774,0.9547144690271083,46.137450751500666
2024-05-03,45.66948054633455,29.412340541620424,1.0597427021907162,42.255869457560564
2024-05-04,55.47316766028091,30.19358740911223,1.0936592938586485,47.73125299146061
2024-05-05,63.34759110990854,22.08550758225291,1.1172168203434873,49.47161603306502
2024-05-06,47.295389146035305,20.897661542065812,1.0626055709614972,40.54304874525237
2024-05-07,49.265710546800314,25.973047776909834,1.0052411999879511,42.477181606352616
2024-05-08,52.44099978217744,21.740547126387625,0.9560958370699129,42.30362239970414
2024-05-09,49.26736955559972,26.34501323839701,1.0443093448282519,42.98028219760148
2024-05-10,43.86994346517495,24.49065797153171,0.9252513112115517,38.5346822361625
2024-05-11,51.80114406588828,17.48354240771557,0.7370315354877022,38.51595011013583
2024-05-12,45.978483844349604,29.60600495833976,1.0694560286753694,42.56560369643042
2024-05-13,53.48629231590485,30.470911116706773,1.1127600873631984,47.01202036659644
2024-05-14,46.3462421401283,20.70965102181635,0.7825740226717626,37.21175660332668
2024-05-15,58.51482573022712,21.48543150428734,0.9143300036317948,44.84634235271771
2024-05-16,46.66748768992649,24.057194780255024,1.0735905091326732,41.28680737036648
2024-05-17,48.788910822276286,24.13115566440949,1.2137339150372632,43.77114126083362
2024-05-18,54.2791872290036,25.30923637455553,1.0063113936106458,44.79547846297492
2024-05-19,43.866636381033224,30.599778756351792,0.9276188651411467,40.38944046883361
2024-05-20,50.96464503115693,21.737277949297,0.9782572630522416,41.78607853088998
2024-05-21,56.166534469960595,19.140222828844593,1.1301040558857876,45.126374642491555
2024-05-22,41.39402604613138,16.706751618205622,0.9240324264662968,34.949362773190344
2024-05-23,50.152438292111434,19.19322928192707,0.904666179323973,39.88084972387357
2024-05-24,50.32377491961596,21.879698379641162,0.9322128667492736,41.04792564119306
2024-05-25,52.72589314327365,29.08806151032168,0.8810027148618708,43.899392173352034
2024-05-26,42.421830464174455,19.739405937174514,0.9843987119707769,36.97672413294735
2024-05-27,41.791555870731266,22.607450934810554,1.130344624570009,38.98145946150889
2024-05-28,50.78831440619425,21.551511363531247,0.9958800588737983,41.81841120089449
2024-05-29,49.445874088594934,26.278163864864023,0.9339836642359512,41.946222846116186
2024-05-30,48.99340011696718,31.54221974448445,0.9256375904132015,43.21574188596094
2024-05-31,49.25086824917151,19.223452364686658,0.794053463164067,38.33300446563243
2024-06-01,43.893966998737895,19.304171193816302,1.0341927898473229,38.08016275598707
2024-06-02,48.22866110091297,25.356163258717753,0.933564132600879,41.0568208540806
2024-06-03,48.30396276912029,23.82729019415848,0.9187240166934751,40.48740860974244
2024-06-04,43.03602467512559,28.409395367601796,1.2514663920896347,42.55549486873968
2024-06-05,55.7038776552671,23.28378084238988,0.9573753928274349,44.410827008624864
2024-06-06,48.509503986793256,19.439084057144488,0.847627682635168,38.562754036891654
2024-06-07,39.94733666383376,23.169759625583133,0.8754413233763857,35.679009453355675
2024-06-08,48.948387521228625,25.175566550393135,1.0281569604808651,42.30843333054091
2024-06-09,40.55229760980991,23.95903659304432,0.9198411602727068,36.662271385545324
2024-06-10,49.11960770877326,22.645322207020552,0.7598558959694833,38.951959476187625
2024-06-11,50.73410512840498,24.82482367001462,0.9907454381248795,42.72195404645567
2024-06-12,40.59319402227885,25.180003933868377,0.8271177037268487,36.121775228568424
2024-06-13,49.26757293532397,25.97896841559756,1.0763436234038017,43.19091322637927
2024-06-14,46.26736476267073,22.995512653761125,0.9920740091312297,39.953076268776
2024-06-15,48.06528319089256,19.68538592182015,0.834367458252527,38.28193195451759
2024-06-16,53.18929762048377,20.89675648848923,1.002208290317792,42.88575865996657
2024-06-17,42.22764447344483,25.094852493700806,0.875877252121924,37.4010505060519
2024-06-18,39.43413290980949,16.962872388279237,0.9493336421441608,34.29926459283013
2024-06-19,38.50252119877604,21.670001631875284,0.9074751486675205,34.82701257562581
2024-06-20,38.61744736105624,18.58955181295446,0.7692943102185814,32.578532326600275
2024-06-21,42.05659664700723,20.2483999628227,0.7844871206498091,34.94768951884852
2024-06-22,43.892747827881344,25.220665410725534,0.9467358408340787,38.97993194549912
2024-06-23,43.31467665843882,20.847623073086712,0.8051469200251203,35.96309445139663
2024-06-24,45.81080135200555,20.248280388262817,0.7931328558123089,36.91121335060471
2024-06-25,41.48306070664752,14.605361711935572,0.7328487670102244,32.451626537006675
2024-06-26,48.42846757428853,23.015002564858733,0.865575850329385,39.77449305989574
2024-06-27,39.57991499429711,22.600081379845715,1.0243164751340523,36.8131466624428
2024-06-28,54.246179328016055,28.662277742199542,0.7061533784759318,42.783306771427206
2024-06-29,43.51561334223203,18.772220575082883,0.8101674777354158,35.49114762099504
2024-06-30,35.84331717124892,20.8769717194931,0.9438041546081495,33.62279164755388
2024-07-01,34.51643255636412,20.997905143680367,0.7894537618088221,31.45212543937439
2024-07-02,42.02508547280894,26.313146633948783,0.8374916475568337,37.28140320215744
2024-07-03,38.23735257830279,19.62807671942989,0.6808539772839529,31.815639077819892
2024-07-04,42.66680330997357,21.134230758362772,0.8247667265110271,35.92133814760589
2024-07-05,41.20539093436578,22.461574339616007,0.7580696297295062,34.92186406636275
2024-07-06,38.217804189457645,20.79122276848068,0.8702119746228265,34.04838867150129
2024-07-07,34.09114630283256,18.276799737436104,0.8852409030199668,31.381022102846778
2024-07-08,30.494541214781968,20.85958677260033,1.020331910966087,31.708465748831955
2024-07-09,35.58043728586678,24.401384959735427,0.8142235582453954,33.25286971330797
2024-07-10,41.83988877753961,16.027359473439187,0.7837375277766617,33.56552750856818
2024-07-11,38.37396993476759,20.694785758851406,0.765508454440065,33.050505239439865
2024-07-12,30.821212759536415,17.394825136626988,0.7056815037808584,27.68586895856489
2024-07-13,37.66309089765897,25.010801587927553,0.7697921097142304,34.03270702235005
2024-07-14,38.472001845185005,14.17606900853228,0.7013681579169135,30.50250320432132
2024-07-15,31.87538011178031,18.074214353669582,0.742739443482681,28.787348796817838
2024-07-16,36.81364313880753,21.86270574334565,0.8526601057423938,33.4922343498314
2024-07-17,36.08758346424175,26.662769220339914,0.6152765409122711,32.19538790734556
2024-07-18,29.834456221744535,20.187331407155497,0.8249740103308575,29.223167636327492
2024-07-19,37.09233118770401,18.28202346531289,0.8377793944532386,32.408566577978256
2024-07-20,37.862795398473224,28.082753189420366,0.6893706026335331,34.249929682398054
2024-07-21,40.23107152581538,14.82417048092638,0.48413081629792054,29.40409507016481
2024-07-22,39.84330429922801,11.881884041774537,0.6307036820716265,29.793254182862633
2024-07-23,27.446033682155075,22.50081002827483,0.8163870650949216,28.637130500509205
2024-07-24,29.407020650577387,18.79892340540345,0.6796361107731719,27.13954845464145
2024-07-25,36.43483695380898,16.79132115176987,0.5772629891258226,29.02744471369368
2024-07-26,36.19392465501774,23.781493890283436,0.6220224058863122,31.45163455345702
2024-07-27,35.96745666627281,21.99776891974246,0.7519063673453068,32.10212268251221
2024-07-28,52.425057050646714,18.843409712706322,0.7179013487676004,39.044564926811255
2024-07-29,35.78705993835787,16.058302155757886,0.6347589377808714,29.058609993715017
2024-07-30,38.38373759427264,24.75175827700977,0.6174357466859242,32.79175374709849
2024-07-31,37.25138161577938,23.947732168202585,0.6104516410618852,31.91452686896932
2024-08-01,35.5160203912912,21.037786585872432,0.5529402642453941,29.59874881386127
2024-08-02,30.462703054369275,28.91113875526235,0.8023185544983643,31.927878698746984
2024-08-03,35.61623952435657,17.336863882517648,0.6041958215166708,29.051137142100288
2024-08-04,27.742034991159496,15.610198444556007,0.7538390733594968,26.09246776254152
2024-08-05,30.20932294773509,19.04221885379422,0.7799999248209478,28.61732637821529
2024-08-06,28.756403476467383,21.727485990828537,0.723495514127054,28.131402676752792
2024-08-07,31.385009748557774,22.985564068427117,0.5763507497607184,28.35168159241421
2024-08-08,42.34402383391763,21.152005210269426,0.6557876290446627,34.07548977048627
2024-08-09,21.23223181810374,23.632250116320918,0.608951594982158,23.795306893769727
2024-08-10,33.80048025332411,17.32725411023663,0.5170133999560181,27.268550359293226
2024-08-11,22.109075285915466,28.220125275566236,0.6358890210094349,25.879465435721954
2024-08-12,27.619382707849834,22.23035588771612,0.4816768616199598,25.29556673643935
2024-08-13,35.23315184268159,27.14424261021672,0.7145359160030518,32.90520786443633
2024-08-14,29.922181692172657,24.1642298899722,0.5455539022040676,27.665898835118668
2024-08-15,24.027521958745808,24.740746093970536,0.6084408825551307,25.520393633115372
2024-08-16,25.658327748560737,25.315306864960093,0.6130257130518257,26.554013064286657
2024-08-17,32.454625433376066,24.951640023823153,0.555242236403646,29.265227087871438
2024-08-18,25.22983667868538,25.85829146379486,0.6363027768929488,26.735433547410636
2024-08-19,29.79229053492975,28.73259427354924,0.5267095860781451,28.7830194103111
2024-08-20,28.76953000766093,24.33260354651038,0.6579631459085616,28.264177526869197
2024-08-21,25.118737641465305,26.51498091848056,0.432936819565213,24.84323129192895
2024-08-22,38.93497262044591,23.45434319022606,0.5769430014310268,32.273219281601044
2024-08-23,31.226852154850825,29.709908165309393,0.755038040771044,32.07677893472867
2024-08-24,17.777087871897795,21.381816343127138,0.45802288364315924,19.883317675318633
2024-08-25,28.6842008021584,31.430845566125985,0.4872640875137402,28.6439949460544
2024-08-26,24.29575469529942,24.20786095467344,0.6034845253487187,25.44508088753893
2024-08-27,31.723284482701573,18.788470008680612,0.567180534368369,27.16998858763866
2024-08-28,23.358660447540544,25.168692076833374,0.5814882927214369,25.044820774034655
2024-08-29,26.611485246418102,22.078355248545318,0.5926220620898184,25.85546981867083
2024-08-30,29.577804474153613,28.312963648739693,0.6045295084412036,29.32808641611075
2024-08-31,31.253181190210782,22.48921741849984,0.6494580885828259,28.8679367064836
2024-09-01,20.798334905118082,23.46575554647038,0.5769782045007906,23.208676161508063
2024-09-02,25.006633981352863,17.84450968169683,0.5094570377492978,22.951240272678458
2024-09-03,24.187684083171586,23.746992941957558,0.5985055828998005,25.202995753171066
2024-09-04,23.18301680226118,16.015563314359333,0.7189814527921163,23.585991923359554
2024-09-05,35.168201749992235,19.53160262822806,0.5135552363334779,28.579134026799313
2024-09-06,28.261154163913876,29.06623048175162,0.4272719817151178,27.123166043633603
2024-09-07,19.83121939542837,29.32630843193674,0.6334208502707693,25.0477107300029
2024-09-08,30.628450769704187,28.044605012167168,0.5087447042932465,28.815053931434708
2024-09-09,36.55756079063169,22.635620874970865,0.301668641509967,28.086153072906775
2024-09-10,31.020909151899424,26.47446678625021,0.6019138246979161,29.471932858803935
2024-09-11,18.17772647004736,26.813676957746665,0.46195870740095635,21.752553396357243
2024-09-12,23.27361468621206,22.358343166873148,0.5048423727804504,23.39273402097248
2024-09-13,31.953788491123664,33.170001334258565,0.5455826879607126,31.38372152544653
2024-09-14,22.009594443443866,30.831306110680938,0.5300088034086621,25.554277089012835
2024-09-15,27.700030395370177,26.604242665833148,0.5805638468066847,27.63692646550188
2024-09-16,29.291397317710768,27.762629460274017,0.4648159039542974,27.622646536480563
2024-09-17,20.72518938262406,28.65629892782489,0.5585074146278978,24.544558515938473
2024-09-18,25.00816784500865,19.824154974996485,0.4801612247479613,23.252942662482884
2024-09-19,9.0497650199549,27.171306953340814,0.5790030824947557,18.46630542092725
2024-09-20,20.0888395438711,25.601546752987613,0.5657523034121562,23.382406831953396
2024-09-21,23.906995389549095,24.492965976973814,0.4098528527258385,23.399916015125076
2024-09-22,18.894373130273934,27.545451763114215,0.6112639924194669,23.823462018265904
2024-09-23,33.26320378064696,36.031400111443084,0.4484266007083709,31.925287930840113
2024-09-24,17.922713443686373,31.575170057739317,0.5822741864979053,24.256649604144034
2024-09-25,22.849894040202532,26.898520087564584,0.5377310608138832,24.87181365450947
2024-09-26,25.68494547344957,31.645246630931474,0.6844432194198946,29.18047892020317
2024-09-27,32.22317071155508,35.124207863119686,0.4779894870873048,31.42874258558649
2024-09-28,17.827495033792445,33.39733168318199,0.46520443618197316,23.584991383670552
2024-09-29,30.817068880953727,30.109418518930607,0.49808304181480534,29.422190414304097
2024-09-30,25.051304209055086,27.45528827214014,0.4696847997957154,25.45908658412674
2024-10-01,20.095929215061883,33.00805422881658,0.5800636396002379,25.751017272178295
2024-10-02,27.3217672027211,31.96116435060874,0.33859393578443614,26.63517226438753
2024-10-03,26.018767160533887,34.13994278111696,0.3951011317386954,27.202377731988985
2024-10-04,22.039041017583692,33.27163850570866,0.39402221590963404,24.941234219600783
2024-10-05,25.410225482742405,35.100726961587746,0.596255060353204,29.197881433379568
2024-10-06,23.16016341228192,28.93287262039936,0.672795965190007,26.987903144160835
2024-10-07,25.684253584987257,36.51436890140519,0.49188841532087324,28.71532161612392
2024-10-08,28.46166594629494,32.20580137094003,0.48613807915479307,28.75395417597741
2024-10-09,33.11984244481696,39.886637341532406,0.5108003835931223,33.633916260799424
2024-10-10,19.04381525458437,28.998563631856005,0.6208456852351913,24.4299335692009
2024-10-11,35.94556981920719,38.868371032369296,0.41287274549945985,33.762023674308985
2024-10-12,15.571835879802643,32.88478959348108,0.5304823958217815,22.956178776163462
2024-10-13,24.62956769723577,29.655484840625085,0.6052896264265168,27.264325565070582
2024-10-14,28.39062720465028,30.49295388474207,0.5590902404385324,28.934102172133088
2024-10-15,26.91886027385234,31.313728737920712,0.5292361803634179,28.14591056193656
2024-10-16,22.469555642812516,34.457633516582355,0.6117656740950239,27.6897246173312
2024-10-17,24.615866349335036,35.01734530847548,0.24280632272250463,25.241199994435206
2024-10-18,23.26914758227853,30.795369927995157,0.5824705770645446,26.697890540183263
2024-10-19,22.8692304038718,33.15600247807587,0.45091351545911484,25.89055109994981
2024-10-20,30.150169615976694,41.98478912612602,0.33497989293178576,31.02032047514401
2024-10-21,27.77751899748136,40.4871550687341,0.5709690913056205,31.744596932417117
2024-10-22,22.62232677000878,35.48249182660082,0.6591033494425369,28.546944427410004
2024-10-23,30.68343006141673,34.04831840798067,0.5099637622222405,30.655848175324973
2024-10-24,27.824577781603043,34.534382590473015,0.6210490582646938,30.483094250590362
2024-10-25,30.459103402155257,36.66508059888256,0.6891236819580737,33.12031270032313
2024-10-26,29.65368116483441,30.27534205876702,0.6616021844627318,30.52546504467463
2024-10-27,22.475304748496406,33.49121588962966,0.6964020489992747,28.24903763112985
2024-10-28,23.938082149864698,27.99925587606966,0.6089924961241802,26.45874279899505
2024-10-29,30.598092448452658,36.4219699080333,0.5447758523468863,31.67339572010518
2024-10-30,30.04000600622337,37.56391664788276,0.379566512391404,30.084843121390556
2024-10-31,27.014032656042215,33.19096827208674,0.5177645637042643,28.641952446689775
2024-11-01,27.839380543630995,41.566724139583854,0.4607302130101225,30.997009643791877
2024-11-02,33.77904839442495,30.513215554550445,0.7649087500594379,33.692576364171984
2024-11-03,24.574583660333733,29.702674845731163,0.533060230847024,26.528696592356454
2024-11-04,30.41333860631397,36.60023020115776,0.5658775146877243,31.845513510381554
2024-11-05,26.815950852720114,40.0313749467323,0.6116868199018386,31.53425610939813
2024-11-06,26.89117766124374,42.71751990989063,0.5639519181848424,31.900363985437483
2024-11-07,33.629699408584294,34.28332696121148,0.7322214070160421,34.42206186281601
2024-11-08,32.42264397887851,40.56882906357764,0.5036463085053221,33.41843379356577
2024-11-09,32.52632577674412,36.23346034251244,0.5886362974585428,33.01956396571122
2024-11-10,35.152806908593206,35.82848075902385,0.49826119888662646,33.30755967087002
2024-11-11,28.90043789271547,40.18319372958956,0.44390612256896295,30.944238290924236
2024-11-12,32.378509512015036,39.38543940412057,0.5181979840202757,33.186866417446446
2024-11-13,27.594005642594034,30.596165254492725,0.5792031088063851,28.767883485708687
2024-11-14,30.945982428215586,42.93143614059515,0.5435727908637417,33.788149964923754
2024-11-15,28.85740982238687,42.66709927701941,0.5209204038971204,32.43803873327046
2024-11-16,30.179188316608577,34.76382444164753,0.4532524234657164,30.05126572545571
2024-11-17,32.859130844690384,38.9664776737807,0.5893563570872469,34.013072295351876
2024-11-18,25.984377310198454,39.47438475717664,0.4510375771242161,29.344879853494376
2024-11-19,40.732492962902576,38.65373764990338,0.6814167280584658,38.77653505700696
2024-11-20,25.438428579148827,35.520345229609966,0.6176142850263971,29.551460708721372
2024-11-21,24.598355709448317,35.14330756501842,0.4676308255212466,27.518478379442147
2024-11-22,36.66340131577344,37.83349980555569,0.5865360312604758,35.54711091215818
2024-11-23,35.037413165403215,42.730195695365666,0.5463663533527126,35.80142882483843
2024-11-24,34.40859498345376,40.314861553459906,0.6576773690057777,35.87552964782263
2024-11-25,34.64120120195462,36.756772729231116,0.764034517714979,35.987977596896435
2024-11-26,31.652236438251123,41.42235256097907,0.44675215908513943,32.72034557827068
2024-11-27,27.443650569496356,27.03524489102753,0.650101056453252,28.333409316588956
2024-11-28,32.52778868048538,43.11583801250151,0.6269620382336709,35.46826612632985
2024-11-29,28.98412728465788,31.650755043777544,0.7145327244894153,31.13261740035636
2024-11-30,37.468965414689094,37.246130127853576,0.6731869977757757,36.64019172345838
2024-12-01,32.083705490752486,34.300921268504304,0.5811829147913817,32.14395827384135
2024-12-02,28.91925995249467,33.68198031245776,0.6290295251624829,30.85451932160949
2024-12-03,31.669630665628873,43.58249311470665,0.5859286117975279,34.76884938520171
2024-12-04,35.57302338312165,37.14421203607127,0.7777680360947303,36.70745566332951
2024-12-05,30.923473196795374,40.47419190031789,0.6769730840834992,34.37372500932805
2024-12-06,29.866578184078236,38.970960567156126,0.8696726718135086,35.32130398032104
2024-12-07,35.43348496380545,41.13455879729736,0.6782348967454558,36.83945908854649
2024-12-08,35.678964712183515,39.59870167827277,0.6182419604417517,35.901512463991104
2024-12-09,32.16014229049877,34.2217105963772,0.5425257240858057,31.7718415650206
2024-12-10,32.581964977996684,43.39824045291703,0.5184291624961715,34.49474624983517
2024-12-11,36.34120476140271,37.494851198115505,0.5452055071917414,34.87111281205342
2024-12-12,28.18575992266904,33.29744816266497,0.7352362977042616,31.434477387176628
2024-12-13,28.635444634908076,37.86239123968674,0.7643277724588105,33.31971741394816
2024-12-14,32.32840653072624,45.62612993707873,0.5602934825365551,35.45497707185229
2024-12-15,35.102464814697946,43.069365104506744,0.8128978428727551,38.601020367428546
